id;Primeiro Nome;Último Nome;Email;Facebook;Instagram;Linkedin;Telefone 1;Telefone 2;Empresa;Cargo;CPF;Documento;CNAE;CNAE Secundário;Tags;Endereço;Número;Complemento;Cidade;UF;CEP;Biografia;Aniversário;Indicação;Campo Auxiliar;Campo Auxiliar 2
428;Bomba;de concreto;;;ceimixconcreto;;556193802525;556193802525;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
429;Concrebem;;concrebem@outlook.com;;concrebem.oficial;;551145372468;551145372468;;;;;;;Concreteira 121,Google,Instagram,Maps,limpaconcreto,seguidores;Rod. Pres. Tancredo de Almeida Neves, km 54 - Bairro do Castanho, Jundiaí - SP, 13205-005;;;;39;;;;;;
430;Concremac;Concreto;dilsonfilho@barramixconcreto.com.br;;concremacconcreto;;5522991053102;5522991053102;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
431;Bomb;Minas Concreto Bombeado e Pre Moldados;silas@bombminasconcreto.com.br;;bombminasconcreto;;553196641818;553196641818;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
432;PRÓMIX;;promix.concreteira@gmail.com;;promix.concreteira;;5595991474271;5595991474271;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
433;Sertão;mix🌵👷😉;;;sertao.mix;;5581996787899;5581996787899;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
434;;;lajemix72@gmail.com;;laje.mix;;;;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
435;𝗖𝗢𝗡𝗖𝗥𝗘𝗧𝗢𝗦;𝗕𝗢𝗥𝗦𝗔𝗧𝗧𝗜;borsatti.adm@gmail.com;;concretosborsatti;;;;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
436;Real;Beton;vendas@realbeton.com.br;;realbetonconcretos;;553137625220;553137625220;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
437;Concreto;Usinado;garciaconcretousinado@gmail.com;;concretousinadogarcia;;5519974059549;5519974059549;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
438;S;& L Concreto;selconcreto2@gmail.com;;selconcreto;;5562981989218;5562981989218;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
439;Rodoplan;Engenharia;engenharia@rodoplan.com;;rodoplaneng;;5569993417589;5569993417589;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
440;TransGarcia;;transgarciars@gmail.com;;transgarcia_;;5551981422663;5551981422663;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
441;Ricamix;;contato@ricamix.com.br;;ricamix_;;;;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
442;CONCRESP;;concresp@concresp.com.br;;concresp.grupo;;551837221914;551837221914;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
443;Araujo;Concreto;contato@araujoconcreto.com.br;;concretoaraujo;;;;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
455;Polimix;Concreto;comunicacao@polimix.com.br;;polimixconcreto;;5511941680300;5511941680300;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
456;NEGO;PRÉ-MOLDADOS E CONST.;negopremoldados.const@gmail.com;;negoconstrucoes;;5548999940821;5548999940821;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
460;Castro;Representações          Marcelo  📱 51985174431;jo.mara313@gmail.com;;jo.mara313;;5551983206863;5551983206863;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
462;Rio;Pardo Concreteira;riopardoconcreteira@gmail.com;;riopardoconcreteira;;5567932381700;5567932381700;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
478;Arctic;Blasting;info@arcticblasting.com.au;;arctic_blasting;;61411986211;61411986211;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
493;Jovandro;Lima Concrebase;jovandro.vendas@concrebase.com.br;;jovandroconcrebasepiracicaba;;5519991269091;5519991269091;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
499;Grupo;Monego;vendas@monego.com.br;;grupomonego;;558000080010;558000080010;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
504;Laura;Soares;cvmix.marata@gmail.com;;laurannnsoares_tt;;5579998223532;5579998223532;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
507;Fampav;;construtoratucanos21@gmail.com;;fampav;;5518996605451;5518996605451;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
512;Concretos;Knapp;vendas@grupoknapp.com.br;;concretos_knapp;;554936470540;554936470540;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
514;Llucena;Infraestrutura;contatollucena@gmail.com;;llucenainfraestrutura;;;;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
529;Lorenzi;Maquinarias CA;info@lorenzi.com;;maqlorenzi;;584149730363;584149730363;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
531;Concrelux;;estelabrito@concrelux.com.br;;_concrelux;;555432313272;555432313272;CONCRELUX;;;00526744000144;2330305 - PREPARACAO DE MASSA DE CONCRETO E ARGAMASSA PARA CONSTRUCAO; | 4299599 - OUTRAS OBRAS DE ENGENHARIA CIVIL NAO ESPECIFICADAS ANTERIORMENTE | 4399199 - SERVICOS ESPECIALIZADOS PARA CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE | ;CNE,Instagram,Rio grande do sul,limpaconcreto,seguidores;;;;VACARIA;RS;95205000;PREPARACAO DE MASSA DE CONCRETO E ARGAMASSA PARA CONSTRUCAO;;;;
533;Grupo;Pedreira Mattar;rh@grupopedreiramattar.com.br;;grupopedreiramattar;;553335223584;553335223584;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
536;GGMIX;CAIEIRAS;;;ggmixcaieiras;;5511943152248;5511943152248;;;;;;;Google,Instagram,Maps,limpaconcreto,seguidores;R. Isaías Matiazo, 80 - Serpa, Caieiras - SP, 07700-000;;;;78;;;;;;
561;Concregell;Concreto Usinado;recepcao.concregell@gmail.com;;concregell;;556332173320;556332173320;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
564;Bendermix;Concretos;vendas@bendermix.com.br;;bendermix.com.br;;;;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
566;StokAsfalto;;stokasfalto@gmail.com;;stokasfalto;;5577999984039;5577999984039;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
570;RAILOC;;contato@railoc.com.br;;railoc_railoc;;553137741818;553137741818;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
575;Rentalmix;Bombas e Concreto;gabriel@rentalmix.com.br;;rentalmix_bombas_concreto;;551141951269;551141951269;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
576;Tabal;Mineração;tabal.redes@gmail.com;;tabalmineracao;;5591984074440;5591984074440;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
580;Martini;Rental Mix;martini@rentalmix.com;;martinirentalmix;;5542991326824;5542991326824;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
582;CONPEV;Concretos;financeiro@grupoconpev.com.br;;conpevconcretos;;5534991988978;5534991988978;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
585;Minermix;Concreto;minermixconcreto@hotmail.com;;minermixconcreto;;5513996702030;5513996702030;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
595;Grupo;Ideal;ideal@idealgrupo.com.br;;grupo_ideal_;;551238624120;551238624120;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
597;Grupo;Modelar MT;marketing.modelar@gmail.com;;grupo_modelar;;556634681755;556634681755;INOVACOES ARTEFATOS DE CIMENTO;;;04230333000400;2330301 - FABRICACAO DE ESTRUTURAS PRE-MOLDADAS DE CONCRETO ARMADO, EM SERIE E SOB ENCOMENDA; | 2330305 - PREPARACAO DE MASSA DE CONCRETO E ARGAMASSA PARA CONSTRUCAO | 2511000 - FABRICACAO DE ESTRUTURAS METALICAS | 2512800 - FABRICACAO DE ESQUADRIAS DE METAL | ;CNE,Instagram,Mato Grosso,limpaconcreto,seguidores;;;;AGUA BOA;MT;78635000;FABRICACAO DE ESTRUTURAS PREMOLDADAS DE CONCRETO ARMADO, EM SERIE E SOB ENCOMENDA;;;;
598;Grupo;Acarí;midiaacari@gmail.com;;grupoacari_;;5593991338298;5593991338298;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
599;Lè;Mix Concreto;;;lemixconcreto;;558230152322;558230152322;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
604;concrelaje;concreto;atendimento@concrelajeconcreto.com.br;;concrelajeconcreto;;5521964540454;5521964540454;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
614;Concre;ABC;concreabc.ldn@gmail.com;;concreabc;;4333396900;4333396900;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
616;BETOMIX;CONCRETO USINADO;cabralpv@hotmail.com;;betomixconcretousinadopv;;5518991770623;5518991770623;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
642;Veneza;Equipamentos | John Deere;centralcliente@venezanet.com;;veneza_equipamentos;;551931155100;551931155100;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
646;GP;Asfalto | RIO VERDE (GO);givagogpa@gmail.com;;gp.asfalto;;5564981330220;5564981330220;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
651;Cimec;Concreto ltda;adm.sj@cimec.net.br;;cimecconcreto;;5532991682600;5532991682600;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
652;GRUPO;LONDRIBAZA;;;grupolondribaza;;554333768300;554333768300;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
658;Cerenge;;Cerenge@cerenge.com.br;;grupocerenge;;;;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
659;RB;Mix Concreto Usinado;concretorbmix@gmail.com;;rbmixconcreto;;5514998030833;5514998030833;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
662;Lagon;Locações;contato@lagon.com.br;;lagonlocacoes;;551131986838;551131986838;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
668;QZ;Concretos;qzconcretos@gmail.com;;qz_concretos;;5535997078578;5535997078578;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
671;ARGAMIX;| Concreto, Construção & Engenharia Profissional;;;argamixconcreto;;5561985944289;5561985944289;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
681;Premocon;Artefatos de Concreto;contato@premocon.com.br;;premocon_tubos;;554733322788;554733322788;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
684;Supremo;Secil Cimentos;marketing@supremocimento.com.br;;supremosecilcimentos;;554192832879;554192832879;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
690;Jaimix;Concreto Usinado;dani_nha_almeida@hotmail.com;;jai_mixconcretousinado;;5561991555152;5561991555152;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
696;ASFALTARE;- Soluções em Asfalto;asfaltare@asfaltare.com.br;;asfaltareoficial;;5592994287649;5592994287649;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
698;InfraBrasil;Obras pesadas;contato@infrabrasil.net.br;;infrabrasilobraspesadas;;551141616402;551141616402;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
702;Polimexe;Concreto;;;polimexeconcreto;;558381817869;558381817869;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
713;MPS;MIX CONCRETEIRA Santarém;;;mps.mix;;5593991053434;5593991053434;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
715;Hipermix;- Filial de Curitiba;hipermixcuritiba@hotmail.com;;hipermixcuritiba;;5541998282324;5541998282324;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
717;EMURC;;ascom.emurc@gmail.com;;emurcvca;;557734207601;557734207601;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
725;Gigamix;Concreto & Fundações (Unidade Patrocínio/MG);comercialptc@gigamix.com.br;;gigamixconcreto;;;;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
730;JC;Nunciato Terraplenagem 🇧🇷;contato@jcnunciato.com.br;;jcnunciato;;551935449576;551935449576;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
740;Paulista;Terraplanagem;engenharia.paulistaterrap@gmail.com;;paulista.terraplanagem;;5547991510423;5547991510423;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
744;Diniz;& Saraiva;;;diniz.saraiva;;5531996500191;5531996500191;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
754;Concreto;;;;concretoconstrutora;;553132875566;553132875566;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
757;Chico;Pré-Moldados;comercial@chicopremoldados.com.br;;chicopremoldados;;554535595003;554535595003;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
761;Concreto;Pimentel Oficial;contato@concretopimentel.com.br;;concreto_pimentel;;551141392586;551141392586;;;;;;;Concreteira 121,Google,Instagram,Maps,limpaconcreto,seguidores;Estr. Benedito Cesário de Oliveira, 2100 - Jardim Record, Taboão da Serra - SP, 06767-281;;;;18;;;;;;
762;Heinig;Soluções Concretas;heinig@argheinig.com.br;;heinigsolucoesconcretas;;;;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
763;A3A;MIX Concreto;a3mixconcreto@gmail.com;;a3amixconcreto;;5511982988722;5511982988722;;;;;;;Concreteira 121,Google,Instagram,Maps,limpaconcreto,seguidores;Av. Loreto, 529 - Jardim Santo André CDHU, Santo André - SP, 09132-410;;;;91;;;;;;
764;GreenMix;Concreto Fino;liderfilial.jg@greenmixconcretofino.com.br;;greenmixconcretofino;;551125435190;551125435190;;;;;;;Concreteira SP,Google,Instagram,Maps,limpaconcreto,seguidores;Av. Pres. Altino, 2858 - Jaguaré, São Paulo - SP, 05323-002;;;;;;;;;;
767;Rei;Mix Concreto;vendas1.reimix@gmail.com;;reimixconcreto;;5519997850346;5519997850346;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
772;Fortmix;Concreto;fortmixconcretagem@gmail.com;;fortmixconcretagem;;;;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
773;Concretup;;netinhoaraujo@icloud.com;;concretup_;;5538999202007;5538999202007;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
774;CONCRETOS;PREMEZCLADOS RPA 👷🏻‍♂️;ricardoazulconcretos22@hotmail.com;;concretos_premezclados_rpa;;525569653587;525569653587;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
775;EMPREMOL;Empresa Maranhense de Pré-moldados;empremol.icaro@gmail.com;;empremol;;5598988998576;5598988998576;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
776;Famix;Concreto e Reboco 🇧🇷;famixbarretos@hotmail.com;;famixconcretoereboco;;551733242760;551733242760;FAMIX;;;13698581000129;2330305 - PREPARACAO DE MASSA DE CONCRETO E ARGAMASSA PARA CONSTRUCAO; | 4744099 - COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL | ;CNE,Instagram,São Paulo,limpaconcreto,seguidores;;;;BARRETOS;SP;14781160;PREPARACAO DE MASSA DE CONCRETO E ARGAMASSA PARA CONSTRUCAO;;;;
777;Concreto_Redimix;Arapiraca;;;concretoredimix_arapiraca;;5582991319532;5582991319532;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
778;Allmix;Concreto Usinado;allmixconcretaria@gmail.com;;allmixconcreto;;5588999536102;5588999536102;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
779;Kloss;Construtora;klossconstrutora@gmail.com;;klossconstrutora;;5555996194098;5555996194098;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
780;Concrenas;;;;concrenas;;5567998782492;5567998782492;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
781;CONCRETEIRA;SANTA HELENA MIX;santahelenamix@hotmail.com;;santahelenamix_concretoassis;;554435286323;554435286323;CONCRETEIRA LOPES;;;35215796000184;2330305 - PREPARACAO DE MASSA DE CONCRETO E ARGAMASSA PARA CONSTRUCAO; | 2330301 - FABRICACAO DE ESTRUTURAS PRE-MOLDADAS DE CONCRETO ARMADO, EM SERIE E SOB ENCOMENDA | 2330302 - FABRICACAO DE ARTEFATOS DE CIMENTO PARA USO NA CONSTRUCAO | 2399199 - FABRICACAO DE OUTROS PRODUTOS DE MINERAIS NAO-METALICOS NAO ESPECIFICADOS ANTERIORMENTE | 4744099 - COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL | 4930202 - TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL | ;CNE,Instagram,Paraná,limpaconcreto,seguidores;;;;ASSIS CHATEAUBRIAND;PR;85935000;PREPARACAO DE MASSA DE CONCRETO E ARGAMASSA PARA CONSTRUCAO;;;;
782;Concrevalle;Dois Viz. e Rza;contato@concrevalle.com.br;;concrevalle;;554635365555;554635365555;VALLE DO IGUACU CONCRETOS;;;11279026000137;2330305 - PREPARACAO DE MASSA DE CONCRETO E ARGAMASSA PARA CONSTRUCAO; | 4520001 - SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES | ;CNE,Instagram,Paraná,limpaconcreto,seguidores;;;;DOIS VIZINHOS;PR;85660000;PREPARACAO DE MASSA DE CONCRETO E ARGAMASSA PARA CONSTRUCAO;;;;
783;CONSPRO;;hebermaranhao@consproengenharia.com;;conspro.engenharia;;5592991474288;5592991474288;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
784;Concrecon;Concreto;marco.barreto@concrecon.com.br;;concrecon.ceilandia;;556196705675;556196705675;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
785;Localmix;;localmix02@gmail.com;;localmix_oficial;;5551998849412;5551998849412;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
786;Trelaje;Artefatos de Cimento;;;trelaje.artefatos.cimento;;5511946460780;5511946460780;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
787;MS;PAVIMENTAÇÃO;ms@mspavimentacao.com.br;;ms.pavimentacao;;5531999146100;5531999146100;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
788;Geovale;- Engenharia e Obras Geotécnicas;administrativo01@geovale.eng.br;;engenhariageovale;;5512997831410;5512997831410;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
789;WC;Terraplanagem;walterlevindo@gmail.com;;wcterraplanagem;;5533999881996;5533999881996;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
790;Inbramix;Bombeamento de Concreto;inbramix@hotmail.com;;inbramix;;;;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
791;Paviplan;Tecnologia em Pavimento;comercial@paviplan.com.br;;paviplan;;551126815518;551126815518;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
792;SD;MIX CONCRETOS | Concreteira;sdmixconcretos@gmail.com;;sdmix_concretos;;5567999781141;5567999781141;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
793;Polimix;concreto usinado;polimixpagamentos869@gmail.com;;polimixconcreto2;;5511933826636;5511933826636;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
794;Concrenop;Sorriso;vendassorriso@concrenop.com.br;;concrenopsorriso;;5566999565845;5566999565845;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
795;Austin;Powder;humanresources@austinpowder.com;;austinpowder1833;;12164642400;12164642400;;;;;;;Instagram,limpaconcreto,seguidores;;;;;;;;;;;
